time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-05T16:30:47.499200336Z aarch64      cpu5     0     0         0       node-2 55.3   0.4    unknown 0    Ubuntu unknown   0.033   0     2.4    41.066
2023-12-05T16:30:47.499200336Z aarch64      cpu6     0     0         0       node-2 55.466 0.3    unknown 0    Ubuntu unknown   0       0     2.3    41.266
2023-12-05T16:30:47.499200336Z aarch64      cpu7     0     0         0       node-2 55.2   0.233  unknown 0    Ubuntu unknown   0.033   0     2.267  41.2
2023-12-05T16:31:17.515677319Z aarch64      cpu0     0     0         0       node-2 6.2    0.067  unknown 0    Ubuntu unknown   9.067   0     34.3   49.733
2023-12-05T16:31:17.515677319Z aarch64      cpu1     0     0         0       node-2 52.1   0.133  unknown 0    Ubuntu unknown   0.567   0     2.533  42.166
2023-12-05T16:31:17.515677319Z aarch64      cpu2     0     0         0       node-2 50.1   0.167  unknown 0    Ubuntu unknown   2.267   0     2.067  41.633
2023-12-05T16:31:17.515677319Z aarch64      cpu3     0     0         0       node-2 49.866 0.333  unknown 0    Ubuntu unknown   2.233   0     2.367  41.833
2023-12-05T16:31:17.515677319Z aarch64      cpu4     0     0         0       node-2 52.633 0.533  unknown 0    Ubuntu unknown   0.233   0     2.7    42.666
2023-12-05T16:31:17.515677319Z aarch64      cpu5     0     0         0       node-2 53.266 0.433  unknown 0    Ubuntu unknown   0       0     2.5    42.5
2023-12-05T16:31:17.515677319Z aarch64      cpu6     0     0         0       node-2 53.266 0.333  unknown 0    Ubuntu unknown   0.033   0     2.533  42.433
2023-12-05T16:31:17.515677319Z aarch64      cpu7     0     0         0       node-2 52.5   0.433  unknown 0    Ubuntu unknown   0.1     0     2.5    43.266
2023-12-05T16:31:47.503233992Z aarch64      cpu0     0     0         0       node-2 6.6    0.1    unknown 0    Ubuntu unknown   10.333  0     28     54.433
2023-12-05T16:31:47.503233992Z aarch64      cpu1     0     0         0       node-2 42.5   0.467  unknown 0    Ubuntu unknown   0.967   0     2.367  51.2
2023-12-05T16:31:47.503233992Z aarch64      cpu2     0     0         0       node-2 40     0.267  unknown 0    Ubuntu unknown   2.6     0     2.267  50.966
2023-12-05T16:31:47.503233992Z aarch64      cpu3     0     0         0       node-2 39.8   0.533  unknown 0    Ubuntu unknown   2.367   0     2.467  50.9
2023-12-05T16:31:47.503233992Z aarch64      cpu4     0     0         0       node-2 43.666 0.333  unknown 0    Ubuntu unknown   0.3     0     2.8    51.533
2023-12-05T16:31:47.503233992Z aarch64      cpu5     0     0         0       node-2 44.2   0.367  unknown 0    Ubuntu unknown   0.067   0     2.633  51.433
2023-12-05T16:31:47.503233992Z aarch64      cpu6     0     0         0       node-2 44.2   0.2    unknown 0    Ubuntu unknown   0.033   0     2.733  51.666
2023-12-05T16:31:47.503233992Z aarch64      cpu7     0     0         0       node-2 43.966 0.1    unknown 0    Ubuntu unknown   0.033   0     2.367  51.933
2023-12-05T16:32:17.532138669Z aarch64      cpu0     0     0         0       node-2 4.633  0.033  unknown 0    Ubuntu unknown   8.867   0     38.866 47.366
2023-12-05T16:32:17.532138669Z aarch64      cpu1     0     0         0       node-2 55.3   0.3    unknown 0    Ubuntu unknown   0.6     0     2.333  40.266
