time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-06T13:09:04.568371857Z aarch64      cpu4     0     0         0       node-4 19.824 0.067  unknown 0    Ubuntu unknown   0.067   0     3.232  76.897
2023-12-06T13:09:04.568371857Z aarch64      cpu5     0     0         0       node-4 19.624 0      unknown 0    Ubuntu unknown   0       0     3.865  76.464
2023-12-06T13:09:04.568371857Z aarch64      cpu6     0     0         0       node-4 19.558 0      unknown 0    Ubuntu unknown   0       0     4.065  76.231
2023-12-06T13:09:04.568371857Z aarch64      cpu7     0     0         0       node-4 16.859 0.267  unknown 0    Ubuntu unknown   5.597   0     2.999  72.566
2023-12-06T13:09:34.552121119Z aarch64      cpu0     0     0         0       node-4 1.167  0      unknown 0    Ubuntu unknown   19.206  0     19.039 59.951
2023-12-06T13:09:34.552121119Z aarch64      cpu1     0     0         0       node-4 0.133  0      unknown 0    Ubuntu unknown   2.134   0     4.035  93.661
2023-12-06T13:09:34.552121119Z aarch64      cpu2     0     0         0       node-4 0.233  0      unknown 0    Ubuntu unknown   8.069   0     4.301  87.392
2023-12-06T13:09:34.552121119Z aarch64      cpu3     0     0         0       node-4 0.267  0      unknown 0    Ubuntu unknown   0.033   0     4.901  94.695
2023-12-06T13:09:34.552121119Z aarch64      cpu4     0     0         0       node-4 0.333  0      unknown 0    Ubuntu unknown   0.033   0     4.301  95.228
2023-12-06T13:09:34.552121119Z aarch64      cpu5     0     0         0       node-4 0.233  0      unknown 0    Ubuntu unknown   0       0     3.968  95.762
2023-12-06T13:09:34.552121119Z aarch64      cpu6     0     0         0       node-4 0.233  0      unknown 0    Ubuntu unknown   0.033   0     3.934  95.762
2023-12-06T13:09:34.552121119Z aarch64      cpu7     0     0         0       node-4 0.1    0      unknown 0    Ubuntu unknown   1.434   0     3.534  94.961
2023-12-06T13:10:04.404509759Z aarch64      cpu0     0     0         0       node-4 3.334  0      unknown 0    Ubuntu unknown   19.17   0     18.136 58.609
2023-12-06T13:10:04.404509759Z aarch64      cpu1     0     0         0       node-4 14.769 0      unknown 0    Ubuntu unknown   1.4     0     3.567  79.179
2023-12-06T13:10:04.404509759Z aarch64      cpu2     0     0         0       node-4 13.935 0      unknown 0    Ubuntu unknown   6.068   0     2.8    75.245
2023-12-06T13:10:04.404509759Z aarch64      cpu3     0     0         0       node-4 15.602 0      unknown 0    Ubuntu unknown   0       0     3.767  80.079
2023-12-06T13:10:04.404509759Z aarch64      cpu4     0     0         0       node-4 15.669 0      unknown 0    Ubuntu unknown   0.067   0     4.534  79.312
2023-12-06T13:10:04.404509759Z aarch64      cpu5     0     0         0       node-4 15.102 0.033  unknown 0    Ubuntu unknown   0       0     4.367  80.079
2023-12-06T13:10:04.404509759Z aarch64      cpu6     0     0         0       node-4 15.669 0      unknown 0    Ubuntu unknown   0       0     4.801  78.912
2023-12-06T13:10:04.404509759Z aarch64      cpu7     0     0         0       node-4 15.336 0      unknown 0    Ubuntu unknown   0.1     0     3.867  80.312
2023-12-06T13:10:34.586104083Z aarch64      cpu0     0     0         0       node-4 3.4    0      unknown 0    Ubuntu unknown   18.532  0     18.832 58.864
